filename,label,x,y,color,participant
88_right,MA,200,93,red,annotator_3
88_right,MA,140,61,red,annotator_3
88_right,MA,60,130,red,annotator_3
88_right,MA,249,164,red,annotator_3
88_right,MA,270,138,red,annotator_3
88_right,MA,276,124,red,annotator_3
88_right,MA,272,113,red,annotator_3
88_right,MA,304,177,red,annotator_3
88_right,MA,328,175,red,annotator_3
88_right,MA,348,168,red,annotator_3
88_right,MA,336,153,red,annotator_3
88_right,MA,392,129,red,annotator_3
88_right,MA,424,133,red,annotator_3
88_right,MA,405,131,red,annotator_3
88_right,MA,479,177,red,annotator_3
88_right,MA,461,153,red,annotator_3
88_right,EX,428,153,green,annotator_3
88_right,EX,463,164,green,annotator_3
88_right,MA,434,232,red,annotator_3
88_right,MA,426,225,red,annotator_3
88_right,MA,433,217,red,annotator_3
88_right,MA,444,221,red,annotator_3
88_right,MA,442,208,red,annotator_3
88_right,MA,432,240,red,annotator_3
88_right,MA,438,269,red,annotator_3
88_right,MA,472,289,red,annotator_3
88_right,MA,434,303,red,annotator_3
88_right,SE,436,293,yellow,annotator_3
88_right,SE,440,281,yellow,annotator_3
88_right,HE,428,278,blue,annotator_3
88_right,HE,428,288,blue,annotator_3
88_right,HE,419,287,blue,annotator_3
88_right,HE,358,333,blue,annotator_3
88_right,HE,356,321,blue,annotator_3
88_right,HE,330,343,blue,annotator_3
88_right,MA,312,237,red,annotator_3
88_right,MA,325,246,red,annotator_3
88_right,SE,301,251,yellow,annotator_3
88_right,SE,300,242,yellow,annotator_3
88_right,EX,232,291,green,annotator_3
88_right,MA,417,416,red,annotator_3
88_right,MA,376,403,red,annotator_3
88_right,MA,356,428,red,annotator_3
88_right,HE,408,357,blue,annotator_3
88_right,MA,436,344,red,annotator_3
88_right,MA,416,341,red,annotator_3
88_right,MA,397,355,red,annotator_3
88_right,MA,410,302,red,annotator_3
88_right,MA,376,311,red,annotator_3
88_right,MA,380,280,red,annotator_3
88_right,MA,377,269,red,annotator_3
88_right,MA,385,261,red,annotator_3
88_right,MA,361,245,red,annotator_3
88_right,MA,339,344,red,annotator_3
88_right,MA,308,376,red,annotator_3
88_right,MA,319,369,red,annotator_3
88_right,MA,326,354,red,annotator_3
88_right,MA,320,406,red,annotator_3
88_right,MA,257,421,red,annotator_3
88_right,MA,27,253,red,annotator_3
88_right,MA,201,261,red,annotator_3
88_right,MA,189,249,red,annotator_3
88_right,HE,165,265,blue,annotator_3
88_right,HE,247,415,blue,annotator_3
88_right,MA,418,193,red,annotator_3
88_right,MA,269,197,red,annotator_3
88_right,MA,196,161,red,annotator_3
88_right,MA,156,223,red,annotator_3
88_right,MA,244,254,red,annotator_3
88_right,EX,502,280,green,annotator_3
88_right,MA,485,289,red,annotator_3
88_right,EX,449,301,green,annotator_3
88_right,MA,336,267,red,annotator_3
88_right,MA,276,333,red,annotator_3
88_right,MA,140,417,red,annotator_3
8596_right,EX,308,204,green,annotator_3
8596_right,EX,348,242,green,annotator_3
8596_right,EX,67,273,green,annotator_3
8596_right,EX,188,381,green,annotator_3
8596_right,EX,130,354,green,annotator_3
7556_right,SE,72,245,yellow,annotator_3
7556_right,SE,72,234,yellow,annotator_3
7244_right,MA,398,56,red,annotator_3
7244_right,SE,202,151,yellow,annotator_3
7244_right,EX,125,321,green,annotator_3
7244_right,EX,130,314,green,annotator_3
7244_right,EX,104,344,green,annotator_3
6990_right,SE,180,300,yellow,annotator_3
6990_right,SE,172,309,yellow,annotator_3
6990_right,SE,184,310,yellow,annotator_3
6990_right,SE,180,320,yellow,annotator_3
6990_right,SE,183,330,yellow,annotator_3
6990_right,SE,171,334,yellow,annotator_3
6990_right,SE,171,322,yellow,annotator_3
6990_right,SE,162,328,yellow,annotator_3
6990_right,SE,152,327,yellow,annotator_3
6990_right,SE,140,344,yellow,annotator_3
6990_right,SE,136,353,yellow,annotator_3
6990_right,SE,132,366,yellow,annotator_3
6990_right,SE,144,362,yellow,annotator_3
6990_right,SE,141,373,yellow,annotator_3
6990_right,SE,134,379,yellow,annotator_3
6990_right,SE,148,388,yellow,annotator_3
6990_right,SE,161,388,yellow,annotator_3
6990_right,SE,159,376,yellow,annotator_3
6990_right,SE,170,376,yellow,annotator_3
6990_right,SE,178,385,yellow,annotator_3
6990_right,SE,179,373,yellow,annotator_3
6990_right,SE,180,362,yellow,annotator_3
6990_right,SE,185,349,yellow,annotator_3
6990_right,SE,195,347,yellow,annotator_3
6990_right,SE,192,362,yellow,annotator_3
6990_right,SE,190,377,yellow,annotator_3
6990_right,SE,192,335,yellow,annotator_3
6990_right,SE,205,345,yellow,annotator_3
6990_right,EX,207,317,green,annotator_3
6990_right,EX,201,323,green,annotator_3
6990_right,EX,192,317,green,annotator_3
6990_right,EX,194,305,green,annotator_3
6990_right,SE,108,267,yellow,annotator_3
6990_right,SE,90,266,yellow,annotator_3
6990_right,EX,117,257,green,annotator_3
6990_right,HE,235,77,blue,annotator_3
6990_right,HE,51,308,blue,annotator_3
6990_right,HE,44,319,blue,annotator_3
6990_right,HE,101,383,blue,annotator_3
6990_right,HE,21,254,blue,annotator_3
6990_right,MA,274,489,red,annotator_3
6990_right,MA,263,458,red,annotator_3
6990_right,MA,412,101,red,annotator_3
6990_right,MA,334,45,red,annotator_3
6990_right,EX,498,181,green,annotator_3
6990_right,EX,494,191,green,annotator_3
6990_right,MA,226,259,red,annotator_3
6990_right,MA,174,268,red,annotator_3
6990_right,MA,116,297,red,annotator_3
6990_right,MA,114,287,red,annotator_3
6990_right,MA,88,247,red,annotator_3
6990_right,MA,44,217,red,annotator_3
6990_right,MA,24,333,red,annotator_3
6990_right,MA,35,310,red,annotator_3
6990_right,MA,60,317,red,annotator_3
6990_right,MA,9,298,red,annotator_3
6990_right,MA,25,279,red,annotator_3
6990_right,MA,92,293,red,annotator_3
6990_right,MA,72,277,red,annotator_3
6990_right,EX,344,280,green,annotator_3
6990_right,EX,308,264,green,annotator_3
6990_right,EX,331,282,green,annotator_3
6990_right,EX,336,289,green,annotator_3
6990_right,EX,185,286,green,annotator_3
6990_right,EX,479,318,green,annotator_3
6990_right,MA,55,355,red,annotator_3
6990_right,MA,60,413,red,annotator_3
6990_right,MA,215,441,red,annotator_3
6990_right,MA,260,393,red,annotator_3
6990_right,MA,230,381,red,annotator_3
6990_right,HE,304,472,blue,annotator_3
6990_right,HE,299,461,blue,annotator_3
6990_right,EX,165,209,green,annotator_3
6446_right,HE,328,101,blue,annotator_3
6446_right,HE,339,99,blue,annotator_3
6446_right,HE,336,108,blue,annotator_3
6446_right,HE,346,111,blue,annotator_3
6446_right,HE,164,158,blue,annotator_3
6446_right,SE,222,174,yellow,annotator_3
6446_right,SE,231,173,yellow,annotator_3
6446_right,SE,340,189,yellow,annotator_3
6446_right,SE,330,189,yellow,annotator_3
6446_right,SE,335,244,yellow,annotator_3
6446_right,SE,340,230,yellow,annotator_3
6446_right,SE,239,467,yellow,annotator_3
6446_right,SE,231,468,yellow,annotator_3
6446_right,HE,222,463,blue,annotator_3
6446_right,MA,232,476,red,annotator_3
6446_right,MA,394,94,red,annotator_3
6446_right,EX,309,31,green,annotator_3
6446_right,EX,216,278,green,annotator_3
6446_right,EX,232,293,green,annotator_3
6446_right,MA,248,293,red,annotator_3
6446_right,MA,464,156,red,annotator_3
6446_right,MA,329,201,red,annotator_3
6446_right,MA,316,177,red,annotator_3
6446_right,MA,212,183,red,annotator_3
6446_right,MA,179,190,red,annotator_3
6446_right,MA,169,177,red,annotator_3
6446_right,EX,120,209,green,annotator_3
6446_right,EX,146,219,green,annotator_3
6446_right,EX,141,273,green,annotator_3
6446_right,EX,94,270,green,annotator_3
6446_right,EX,48,206,green,annotator_3
6446_right,EX,21,278,green,annotator_3
6446_right,EX,32,300,green,annotator_3
6446_right,EX,172,407,green,annotator_3
6446_right,EX,98,437,green,annotator_3
6446_right,EX,70,413,green,annotator_3
6446_right,EX,91,401,green,annotator_3
6446_right,EX,335,474,green,annotator_3
6446_right,MA,483,343,red,annotator_3
6446_right,MA,377,430,red,annotator_3
6446_right,MA,368,469,red,annotator_3
6446_right,EX,304,484,green,annotator_3
6446_right,EX,168,451,green,annotator_3
6399_right,EX,178,178,green,annotator_3
6399_right,MA,67,221,red,annotator_3
6399_right,HE,404,355,blue,annotator_3
6399_right,EX,98,342,green,annotator_3
6399_right,EX,95,333,green,annotator_3
6399_right,EX,171,478,green,annotator_3
5753_right,SE,440,153,yellow,annotator_3
5753_right,SE,432,159,yellow,annotator_3
5753_right,SE,419,151,yellow,annotator_3
5753_right,SE,430,146,yellow,annotator_3
5753_right,SE,410,161,yellow,annotator_3
5753_right,SE,400,165,yellow,annotator_3
5753_right,SE,392,176,yellow,annotator_3
5753_right,SE,410,179,yellow,annotator_3
5753_right,SE,430,179,yellow,annotator_3
5753_right,SE,432,193,yellow,annotator_3
5753_right,SE,412,190,yellow,annotator_3
5753_right,SE,416,197,yellow,annotator_3
5753_right,SE,403,199,yellow,annotator_3
5753_right,SE,443,182,yellow,annotator_3
5753_right,SE,445,167,yellow,annotator_3
5753_right,SE,452,177,yellow,annotator_3
5753_right,SE,464,172,yellow,annotator_3
5753_right,SE,463,182,yellow,annotator_3
5753_right,SE,474,181,yellow,annotator_3
5753_right,SE,486,182,yellow,annotator_3
5753_right,SE,485,195,yellow,annotator_3
5753_right,SE,411,229,yellow,annotator_3
5753_right,SE,421,230,yellow,annotator_3
5753_right,SE,421,240,yellow,annotator_3
5753_right,SE,438,229,yellow,annotator_3
5753_right,SE,449,243,yellow,annotator_3
5753_right,SE,453,254,yellow,annotator_3
5753_right,SE,465,253,yellow,annotator_3
5753_right,SE,475,253,yellow,annotator_3
5753_right,SE,470,262,yellow,annotator_3
5753_right,SE,475,272,yellow,annotator_3
5753_right,SE,476,282,yellow,annotator_3
5753_right,SE,488,304,yellow,annotator_3
5753_right,SE,491,281,yellow,annotator_3
5753_right,SE,504,280,yellow,annotator_3
5753_right,SE,505,265,yellow,annotator_3
5753_right,SE,505,297,yellow,annotator_3
5753_right,SE,503,313,yellow,annotator_3
5753_right,SE,485,329,yellow,annotator_3
5753_right,SE,480,339,yellow,annotator_3
5753_right,SE,469,331,yellow,annotator_3
5753_right,SE,466,313,yellow,annotator_3
5753_right,SE,460,305,yellow,annotator_3
5753_right,SE,450,296,yellow,annotator_3
5753_right,SE,464,293,yellow,annotator_3
5753_right,SE,458,286,yellow,annotator_3
5753_right,SE,449,288,yellow,annotator_3
5753_right,SE,446,274,yellow,annotator_3
5753_right,SE,432,273,yellow,annotator_3
5753_right,SE,433,263,yellow,annotator_3
5753_right,SE,425,264,yellow,annotator_3
5753_right,SE,422,273,yellow,annotator_3
5753_right,SE,431,283,yellow,annotator_3
5753_right,SE,420,282,yellow,annotator_3
5753_right,SE,418,295,yellow,annotator_3
5753_right,SE,427,298,yellow,annotator_3
5753_right,SE,418,305,yellow,annotator_3
5753_right,SE,416,313,yellow,annotator_3
5753_right,SE,408,309,yellow,annotator_3
5753_right,SE,396,306,yellow,annotator_3
5753_right,SE,403,300,yellow,annotator_3
5753_right,SE,411,301,yellow,annotator_3
5753_right,SE,408,288,yellow,annotator_3
5753_right,SE,389,297,yellow,annotator_3
5753_right,SE,384,285,yellow,annotator_3
5753_right,SE,377,290,yellow,annotator_3
5753_right,SE,406,277,yellow,annotator_3
5753_right,SE,398,272,yellow,annotator_3
5753_right,SE,405,267,yellow,annotator_3
5753_right,SE,389,269,yellow,annotator_3
5753_right,SE,382,261,yellow,annotator_3
5753_right,SE,377,253,yellow,annotator_3
5753_right,SE,366,253,yellow,annotator_3
5753_right,SE,356,250,yellow,annotator_3
5753_right,SE,388,249,yellow,annotator_3
5753_right,SE,393,256,yellow,annotator_3
5753_right,SE,393,242,yellow,annotator_3
5753_right,SE,402,238,yellow,annotator_3
5753_right,SE,407,246,yellow,annotator_3
5753_right,SE,413,237,yellow,annotator_3
5753_right,SE,344,233,yellow,annotator_3
5753_right,SE,335,271,yellow,annotator_3
5753_right,SE,346,269,yellow,annotator_3
5753_right,SE,360,265,yellow,annotator_3
5753_right,SE,356,275,yellow,annotator_3
5753_right,SE,365,277,yellow,annotator_3
5753_right,SE,355,286,yellow,annotator_3
5753_right,SE,343,280,yellow,annotator_3
5753_right,SE,336,286,yellow,annotator_3
5753_right,SE,340,295,yellow,annotator_3
5753_right,SE,337,317,yellow,annotator_3
5753_right,SE,308,335,yellow,annotator_3
5753_right,SE,348,325,yellow,annotator_3
5753_right,SE,340,328,yellow,annotator_3
5753_right,SE,346,335,yellow,annotator_3
5753_right,SE,355,342,yellow,annotator_3
5753_right,SE,366,341,yellow,annotator_3
5753_right,SE,360,333,yellow,annotator_3
5753_right,SE,373,330,yellow,annotator_3
5753_right,SE,378,342,yellow,annotator_3
5753_right,SE,385,331,yellow,annotator_3
5753_right,SE,396,329,yellow,annotator_3
5753_right,SE,395,319,yellow,annotator_3
5753_right,SE,403,321,yellow,annotator_3
5753_right,SE,388,341,yellow,annotator_3
5753_right,SE,384,351,yellow,annotator_3
5753_right,SE,394,348,yellow,annotator_3
5753_right,SE,406,340,yellow,annotator_3
5753_right,SE,425,344,yellow,annotator_3
5753_right,SE,440,335,yellow,annotator_3
5753_right,SE,436,327,yellow,annotator_3
5753_right,SE,429,313,yellow,annotator_3
5753_right,EX,416,380,green,annotator_3
5753_right,EX,400,382,green,annotator_3
5753_right,EX,395,369,green,annotator_3
5753_right,EX,424,358,green,annotator_3
5753_right,EX,436,366,green,annotator_3
5753_right,EX,448,366,green,annotator_3
5753_right,EX,220,184,green,annotator_3
5753_right,EX,15,269,green,annotator_3
5753_right,EX,20,261,green,annotator_3
5753_right,EX,4,267,green,annotator_3
5753_right,EX,31,277,green,annotator_3
5753_right,EX,12,280,green,annotator_3
5753_right,EX,35,267,green,annotator_3
5753_right,EX,48,270,green,annotator_3
5753_right,EX,54,282,green,annotator_3
5753_right,EX,69,282,green,annotator_3
5753_right,EX,61,293,green,annotator_3
5753_right,EX,52,300,green,annotator_3
5753_right,EX,40,293,green,annotator_3
5753_right,EX,31,305,green,annotator_3
5753_right,EX,23,298,green,annotator_3
5753_right,EX,12,299,green,annotator_3
5753_right,EX,23,309,green,annotator_3
5753_right,EX,35,322,green,annotator_3
5753_right,EX,46,309,green,annotator_3
5753_right,EX,59,310,green,annotator_3
5753_right,EX,66,316,green,annotator_3
5753_right,EX,72,305,green,annotator_3
5753_right,HE,452,115,blue,annotator_3
5753_right,HE,441,105,blue,annotator_3
5753_right,HE,424,96,blue,annotator_3
5753_right,HE,435,91,blue,annotator_3
5753_right,HE,429,79,blue,annotator_3
5753_right,HE,388,99,blue,annotator_3
5753_right,HE,392,126,blue,annotator_3
5753_right,HE,376,186,blue,annotator_3
5753_right,HE,333,170,blue,annotator_3
5753_right,HE,292,221,blue,annotator_3
5753_right,HE,311,227,blue,annotator_3
5753_right,HE,316,247,blue,annotator_3
5753_right,HE,317,300,blue,annotator_3
5753_right,HE,463,214,blue,annotator_3
5753_right,HE,461,204,blue,annotator_3
5753_right,HE,459,194,blue,annotator_3
5753_right,HE,470,192,blue,annotator_3
5753_right,HE,475,200,blue,annotator_3
5753_right,HE,493,201,blue,annotator_3
5753_right,HE,478,189,blue,annotator_3
5753_right,HE,483,209,blue,annotator_3
5753_right,HE,496,213,blue,annotator_3
5753_right,HE,504,220,blue,annotator_3
5753_right,HE,490,244,blue,annotator_3
5753_right,HE,437,237,blue,annotator_3
5753_right,HE,440,255,blue,annotator_3
5753_right,HE,444,263,blue,annotator_3
5753_right,HE,452,266,blue,annotator_3
5753_right,HE,460,270,blue,annotator_3
5753_right,HE,440,296,blue,annotator_3
5753_right,HE,442,282,blue,annotator_3
5753_right,HE,423,325,blue,annotator_3
5753_right,HE,413,329,blue,annotator_3
5753_right,HE,405,331,blue,annotator_3
5753_right,HE,416,337,blue,annotator_3
5753_right,HE,383,376,blue,annotator_3
5753_right,HE,368,319,blue,annotator_3
5753_right,HE,359,321,blue,annotator_3
5753_right,HE,364,310,blue,annotator_3
5753_right,HE,375,305,blue,annotator_3
5753_right,HE,369,293,blue,annotator_3
5753_right,HE,359,299,blue,annotator_3
5753_right,HE,349,294,blue,annotator_3
5753_right,HE,345,309,blue,annotator_3
5753_right,HE,275,354,blue,annotator_3
5753_right,HE,228,445,blue,annotator_3
5753_right,HE,376,433,blue,annotator_3
5753_right,HE,384,431,blue,annotator_3
5753_right,HE,391,426,blue,annotator_3
5753_right,HE,411,421,blue,annotator_3
5753_right,HE,397,435,blue,annotator_3
5753_right,EX,393,449,green,annotator_3
5753_right,EX,387,441,green,annotator_3
5753_right,EX,400,422,green,annotator_3
5753_right,EX,398,457,green,annotator_3
5753_right,HE,157,392,blue,annotator_3
5753_right,HE,104,397,blue,annotator_3
5753_right,HE,88,388,blue,annotator_3
5753_right,HE,76,409,blue,annotator_3
5753_right,HE,60,394,blue,annotator_3
5753_right,HE,29,196,blue,annotator_3
5753_right,HE,17,209,blue,annotator_3
5753_right,HE,26,181,blue,annotator_3
5753_right,HE,488,169,blue,annotator_3
5753_right,HE,473,163,blue,annotator_3
5753_right,HE,488,160,blue,annotator_3
5753_right,HE,484,151,blue,annotator_3
5753_right,HE,472,153,blue,annotator_3
5753_right,HE,459,137,blue,annotator_3
5753_right,HE,448,141,blue,annotator_3
5753_right,HE,439,140,blue,annotator_3
5753_right,HE,457,125,blue,annotator_3
5753_right,HE,472,125,blue,annotator_3
5753_right,HE,470,135,blue,annotator_3
5753_right,HE,478,141,blue,annotator_3
5753_right,HE,467,146,blue,annotator_3
5753_right,HE,459,147,blue,annotator_3
5753_right,HE,464,154,blue,annotator_3
5753_right,HE,296,133,blue,annotator_3
5753_right,HE,287,129,blue,annotator_3
5753_right,HE,228,321,blue,annotator_3
5753_right,HE,285,279,blue,annotator_3
5753_right,HE,280,271,blue,annotator_3
5753_right,HE,296,284,blue,annotator_3
5753_right,HE,294,273,blue,annotator_3
5753_right,EX,49,158,green,annotator_3
5753_right,EX,52,148,green,annotator_3
5753_right,MA,364,53,red,annotator_3
5753_right,MA,356,61,red,annotator_3
5753_right,MA,300,85,red,annotator_3
5753_right,EX,220,79,green,annotator_3
5753_right,EX,164,89,green,annotator_3
5753_right,EX,129,63,green,annotator_3
5753_right,MA,173,56,red,annotator_3
5753_right,MA,177,105,red,annotator_3
5753_right,MA,167,101,red,annotator_3
5753_right,HE,313,137,blue,annotator_3
5753_right,HE,308,145,blue,annotator_3
5753_right,MA,361,139,red,annotator_3
5753_right,MA,328,136,red,annotator_3
5753_right,MA,235,145,red,annotator_3
5753_right,HE,429,169,blue,annotator_3
5753_right,HE,421,165,blue,annotator_3
5753_right,HE,419,175,blue,annotator_3
5753_right,HE,423,183,blue,annotator_3
5753_right,HE,392,225,blue,annotator_3
5753_right,HE,425,211,blue,annotator_3
5753_right,HE,428,221,blue,annotator_3
5753_right,SE,331,252,yellow,annotator_3
5753_right,EX,359,362,green,annotator_3
5753_right,EX,296,333,green,annotator_3
5753_right,EX,308,325,green,annotator_3
5753_right,EX,298,341,green,annotator_3
5753_right,EX,316,345,green,annotator_3
490_left,EX,154,176,green,annotator_3
490_left,MA,94,358,red,annotator_3
490_left,MA,92,103,red,annotator_3
490_left,MA,166,181,red,annotator_3
490_left,EX,403,393,green,annotator_3
490_left,MA,201,418,red,annotator_3
4692_right,EX,311,228,green,annotator_3
4692_right,EX,304,235,green,annotator_3
4692_right,EX,308,252,green,annotator_3
4692_right,EX,319,240,green,annotator_3
4692_right,EX,297,246,green,annotator_3
4692_right,EX,300,254,green,annotator_3
4692_right,EX,313,260,green,annotator_3
4692_right,EX,304,223,green,annotator_3
4692_right,EX,303,213,green,annotator_3
4692_right,EX,314,220,green,annotator_3
4692_right,SE,324,100,yellow,annotator_3
4692_right,MA,171,365,red,annotator_3
4692_right,MA,124,349,red,annotator_3
4692_right,HE,426,136,blue,annotator_3
4692_right,HE,75,115,blue,annotator_3
4692_right,HE,91,105,blue,annotator_3
4692_right,MA,302,151,red,annotator_3
4692_right,MA,314,165,red,annotator_3
4692_right,MA,348,147,red,annotator_3
4692_right,MA,335,101,red,annotator_3
4692_right,MA,395,113,red,annotator_3
4692_right,MA,392,125,red,annotator_3
4692_right,MA,391,156,red,annotator_3
4692_right,MA,460,184,red,annotator_3
4692_right,MA,421,176,red,annotator_3
4692_right,MA,107,165,red,annotator_3
4692_right,MA,72,179,red,annotator_3
4692_right,MA,447,274,red,annotator_3
4692_right,EX,404,369,green,annotator_3
4692_right,EX,403,382,green,annotator_3
4692_right,EX,364,169,green,annotator_3
461_left,EX,408,181,green,annotator_3
461_left,EX,396,174,green,annotator_3
461_left,EX,400,188,green,annotator_3
461_left,EX,328,212,green,annotator_3
461_left,EX,380,185,green,annotator_3
461_left,EX,388,176,green,annotator_3
461_left,EX,338,200,green,annotator_3
461_left,EX,364,189,green,annotator_3
461_left,SE,268,341,yellow,annotator_3
461_left,SE,273,354,yellow,annotator_3
461_left,SE,283,357,yellow,annotator_3
461_left,EX,294,440,green,annotator_3
461_left,EX,280,443,green,annotator_3
461_left,EX,271,435,green,annotator_3
461_left,EX,265,424,green,annotator_3
461_left,EX,277,426,green,annotator_3
461_left,HE,176,309,blue,annotator_3
461_left,HE,181,283,blue,annotator_3
461_left,HE,194,311,blue,annotator_3
461_left,HE,267,134,blue,annotator_3
461_left,HE,106,397,blue,annotator_3
461_left,HE,163,68,blue,annotator_3
461_left,HE,179,57,blue,annotator_3
461_left,MA,404,69,red,annotator_3
461_left,MA,348,65,red,annotator_3
461_left,MA,95,111,red,annotator_3
461_left,MA,92,127,red,annotator_3
461_left,MA,213,165,red,annotator_3
461_left,MA,199,157,red,annotator_3
461_left,MA,175,179,red,annotator_3
461_left,MA,165,169,red,annotator_3
461_left,MA,157,156,red,annotator_3
461_left,MA,146,145,red,annotator_3
461_left,EX,253,149,green,annotator_3
461_left,MA,339,253,red,annotator_3
461_left,MA,296,246,red,annotator_3
461_left,MA,288,273,red,annotator_3
461_left,MA,297,277,red,annotator_3
461_left,MA,307,293,red,annotator_3
461_left,MA,349,197,red,annotator_3
461_left,MA,188,152,red,annotator_3
461_left,MA,217,181,red,annotator_3
461_left,MA,264,199,red,annotator_3
461_left,MA,261,170,red,annotator_3
461_left,MA,358,143,red,annotator_3
461_left,MA,203,268,red,annotator_3
461_left,MA,376,265,red,annotator_3
461_left,MA,344,276,red,annotator_3
461_left,MA,347,257,red,annotator_3
461_left,MA,357,271,red,annotator_3
461_left,MA,388,226,red,annotator_3
461_left,MA,367,223,red,annotator_3
461_left,MA,389,241,red,annotator_3
461_left,SE,404,240,yellow,annotator_3
461_left,SE,420,248,yellow,annotator_3
461_left,SE,438,251,yellow,annotator_3
461_left,HE,394,263,blue,annotator_3
461_left,HE,406,264,blue,annotator_3
461_left,HE,427,293,blue,annotator_3
461_left,HE,285,333,blue,annotator_3
461_left,HE,274,369,blue,annotator_3
461_left,HE,258,373,blue,annotator_3
461_left,HE,240,369,blue,annotator_3
461_left,SE,331,440,yellow,annotator_3
461_left,SE,340,433,yellow,annotator_3
461_left,MA,328,390,red,annotator_3
461_left,MA,317,371,red,annotator_3
461_left,MA,302,389,red,annotator_3
461_left,MA,292,375,red,annotator_3
461_left,MA,344,325,red,annotator_3
461_left,MA,44,373,red,annotator_3
461_left,MA,146,331,red,annotator_3
461_left,MA,165,332,red,annotator_3
461_left,MA,169,345,red,annotator_3
461_left,MA,128,310,red,annotator_3
461_left,SE,263,363,yellow,annotator_3
461_left,SE,273,333,yellow,annotator_3
461_left,SE,275,324,yellow,annotator_3
461_left,HE,154,457,blue,annotator_3
41725_right,MA,204,198,red,annotator_3
41725_right,MA,261,51,red,annotator_3
41725_right,MA,213,306,red,annotator_3
41725_right,EX,148,284,green,annotator_3
41725_right,MA,405,409,red,annotator_3
41725_right,EX,151,474,green,annotator_3
41725_right,MA,122,437,red,annotator_3
41725_right,MA,50,394,red,annotator_3
3754_right,MA,253,243,red,annotator_3
3754_right,MA,304,475,red,annotator_3
3754_right,MA,316,473,red,annotator_3
37089_right,HE,459,243,blue,annotator_3
37089_right,HE,394,224,blue,annotator_3
37089_right,HE,378,198,blue,annotator_3
37089_right,HE,367,209,blue,annotator_3
37089_right,HE,206,83,blue,annotator_3
37089_right,HE,431,136,blue,annotator_3
37089_right,HE,420,148,blue,annotator_3
37089_right,HE,430,121,blue,annotator_3
37089_right,HE,120,417,blue,annotator_3
37089_right,HE,120,428,blue,annotator_3
37089_right,HE,98,439,blue,annotator_3
37089_right,HE,98,424,blue,annotator_3
37089_right,SE,113,147,yellow,annotator_3
37089_right,SE,108,159,yellow,annotator_3
37089_right,SE,120,158,yellow,annotator_3
37089_right,SE,116,169,yellow,annotator_3
37089_right,SE,96,162,yellow,annotator_3
37089_right,SE,96,153,yellow,annotator_3
37089_right,SE,243,453,yellow,annotator_3
37089_right,SE,273,442,yellow,annotator_3
37089_right,SE,258,443,yellow,annotator_3
37089_right,SE,364,233,yellow,annotator_3
37089_right,SE,375,234,yellow,annotator_3
37089_right,SE,369,243,yellow,annotator_3
37089_right,SE,358,244,yellow,annotator_3
37089_right,SE,363,257,yellow,annotator_3
37089_right,SE,352,403,yellow,annotator_3
37089_right,MA,362,55,red,annotator_3
37089_right,MA,82,149,red,annotator_3
37089_right,MA,93,142,red,annotator_3
37089_right,MA,90,174,red,annotator_3
37089_right,MA,116,185,red,annotator_3
37089_right,MA,135,177,red,annotator_3
37089_right,MA,127,171,red,annotator_3
37089_right,HE,114,197,blue,annotator_3
37089_right,HE,114,209,blue,annotator_3
37089_right,HE,126,196,blue,annotator_3
37089_right,MA,304,195,red,annotator_3
37089_right,MA,324,190,red,annotator_3
37089_right,EX,412,219,green,annotator_3
37089_right,EX,384,221,green,annotator_3
37089_right,EX,402,210,green,annotator_3
37089_right,EX,414,210,green,annotator_3
37089_right,SE,323,232,yellow,annotator_3
37089_right,SE,312,223,yellow,annotator_3
37089_right,SE,308,252,yellow,annotator_3
37089_right,HE,319,257,blue,annotator_3
37089_right,SE,342,205,yellow,annotator_3
37089_right,MA,424,247,red,annotator_3
37089_right,MA,424,229,red,annotator_3
37089_right,MA,406,226,red,annotator_3
37089_right,MA,440,235,red,annotator_3
37089_right,MA,447,219,red,annotator_3
37089_right,MA,454,226,red,annotator_3
37089_right,MA,451,237,red,annotator_3
37089_right,MA,446,251,red,annotator_3
37089_right,MA,475,247,red,annotator_3
37089_right,MA,473,229,red,annotator_3
37089_right,MA,464,230,red,annotator_3
37089_right,MA,492,231,red,annotator_3
37089_right,MA,486,223,red,annotator_3
37089_right,MA,488,212,red,annotator_3
37089_right,MA,498,221,red,annotator_3
37089_right,MA,478,293,red,annotator_3
37089_right,MA,468,296,red,annotator_3
37089_right,MA,228,346,red,annotator_3
37089_right,MA,370,370,red,annotator_3
37089_right,MA,405,407,red,annotator_3
37089_right,MA,376,417,red,annotator_3
37089_right,MA,392,439,red,annotator_3
37089_right,MA,369,439,red,annotator_3
37089_right,MA,372,457,red,annotator_3
37089_right,MA,441,405,red,annotator_3
37089_right,MA,421,405,red,annotator_3
37089_right,MA,212,407,red,annotator_3
37089_right,MA,184,435,red,annotator_3
37089_right,MA,123,396,red,annotator_3
37089_right,MA,96,386,red,annotator_3
37089_right,MA,94,375,red,annotator_3
37089_right,MA,81,381,red,annotator_3
37089_right,MA,87,433,red,annotator_3
37089_right,MA,88,421,red,annotator_3
37017_left,HE,360,317,blue,annotator_3
37017_left,HE,353,325,blue,annotator_3
37017_left,HE,327,373,blue,annotator_3
37017_left,HE,318,380,blue,annotator_3
37017_left,HE,305,384,blue,annotator_3
37017_left,EX,325,161,green,annotator_3
37017_left,EX,322,171,green,annotator_3
37017_left,EX,304,178,green,annotator_3
